isin,name,ticker,size,asset_class,currency,domicile_country,hedged,dividends,ter,number_of_holdings,index,symbol,Fund size,Volatility,1 year,3 year,5 year
IE000WQ5O293,BNP Paribas Easy MSCI ACWI SRI S-Series PAB 5% Capped UCITS ETF USD C,ESAC,24.0,equity,USD,Ireland,False,Accumulating,0.2,1674.0,MSCI ACWI SRI S-Series PAB 5% Capped,,EUR 25 m,10.66%,+22.50%,-,-
IE000WX7BVB0,JPMorgan Global Equity Premium Income Active UCITS ETF USD (acc),JEGA,73.0,equity,USD,Ireland,False,Accumulating,0.35,233.0,JP Morgan Global Equity Premium Income Active,,EUR 73 m,7.98%,+1.15%,-,-
IE000X7DRW38,WisdomTree Global Ex-USA Quality Dividend Growth UCITS ETF EUR Acc,DGXU,13.0,equity,EUR,Ireland,False,Accumulating,0.3,221.0,WisdomTree Global Developed Ex-US Quality Dividend Growth,,EUR 18 m,-,-,-,-
IE000XC6EVL9,HSBC NASDAQ Global Climate Tech UCITS ETF USD (Acc),H41V,108.0,equity,USD,Ireland,False,Accumulating,0.5,120.0,Nasdaq CTA Global Climate Technology,,EUR 121 m,17.03%,+59.48%,-,-
IE000XFORJ80,HSBC MSCI AC Asia Pacific ex Japan Climate Paris Aligned UCITS ETF,HP2A,14.0,equity,USD,Ireland,False,Accumulating,0.25,309.0,MSCI AC Asia Pacific ex Japan Climate Paris Aligned,,EUR 14 m,17.36%,+45.62%,+48.45%,-
IE000XFXBGR0,UBS MSCI USA Small Cap Selection UCITS ETF USD acc,CSY8,263.0,equity,USD,Ireland,False,Accumulating,0.2,685.0,MSCI USA Small Cap Selection,CSY8.DE,EUR 271 m,17.14%,+32.57%,-,-
IE000XIBT2R7,Invesco Global Active Defensive ESG Equity UCITS ETF EUR PfHdg Acc,LVLE,58.0,equity,EUR,Ireland,True,Accumulating,0.3,371.0,Invesco Global Active Defensive ESG Equity (EUR Hedged),,EUR 59 m,9.66%,+19.13%,+47.31%,-
IE000XL4IXU1,Amundi MSCI USA Ex Mega Cap UCITS ETF Acc,XMGA,34.0,equity,USD,Ireland,False,Accumulating,0.15,501.0,MSCI USA Ex Mega Cap Select,,EUR 36 m,13.23%,+20.93%,-,-
IE000XNILW20,WisdomTree Global Sustainable Equity UCITS ETF USD Unhedged Acc,WSDG,347.0,equity,USD,Ireland,False,Accumulating,0.29,108.0,Solactive WisdomTree Global Sustainable Equity UCITS,,EUR 358 m,11.78%,+28.33%,-,-
IE000XOQ9TK4,Xtrackers MSCI Next Generation Internet Innovation UCITS ETF 1C,XNGI,61.0,equity,USD,Ireland,False,Accumulating,0.3,98.0,MSCI ACWI IMI Next Generation Internet Innovation Select Screened 100,,EUR 55 m,17.68%,+31.71%,+94.47%,-
IE000XZSV718,SPDR S&P 500 UCITS ETF (Acc),SPYL,11563.0,equity,USD,Ireland,False,Accumulating,0.03,503.0,S&P 500®,,"EUR 12,960 m",13.19%,+30.63%,-,-
IE000Y2ZYZ66,BNP Paribas Easy MSCI World UCITS ETF USD Acc,ESAM,48.0,equity,USD,Ireland,False,Accumulating,0.05,1319.0,MSCI World,,EUR 57 m,-,-,-,-
IE000Y65F5C2,AXA IM MSCI Emerging Markets ex-China Equity PAB UCITS ETF EUR Hedged Acc,AXQE,2.0,equity,EUR,Ireland,True,Accumulating,0.3,183.0,MSCI Emerging Markets ex China Climate Paris Aligned (EUR Hedged),,EUR 5 m,19.40%,+67.81%,-,-
IE000Y6L6LE6,Xtrackers EMU Net Zero Pathway Paris Aligned UCITS ETF 1C,XNZE,8.0,equity,EUR,Ireland,False,Accumulating,0.15,142.0,Solactive ISS ESG Developed Markets Eurozone Net Zero Pathway,,EUR 8 m,14.38%,+19.78%,+31.73%,-
IE000Y6ZXZ48,Xtrackers MSCI Global Circular Economy UCITS ETF 1C,XG12,5.0,equity,USD,Ireland,False,Accumulating,0.35,213.0,MSCI ACWI IMI SDG 12 Responsible Consumption and Production Select,,EUR 5 m,13.15%,+44.20%,+19.14%,-
IE000Y77LGG9,Amundi MSCI World SRI Climate Paris Aligned UCITS ETF Acc,XAMB,3112.0,equity,EUR,Ireland,False,Accumulating,0.18,300.0,MSCI World SRI Filtered PAB,XAMB.BE,"EUR 2,668 m",12.31%,+26.88%,-,-
IE000Y83YZ44,WisdomTree Global Quality Growth UCITS ETF USD Unhedged Acc,QGRG,3.0,equity,USD,Ireland,False,Accumulating,0.35,191.0,WisdomTree Global Quality Growth UCITS,,EUR 3 m,15.55%,+38.33%,-,-
IE000YARBD10,BNP Paribas Easy ESG Enhanced Japan UCITS ETF EUR Acc,LM9E,98.0,equity,EUR,Ireland,False,Accumulating,0.2,107.0,BNP Paribas Easy ESG Enhanced Japan,,EUR 101 m,18.50%,+33.94%,-,-
IE000YASIPS3,AXA IM MSCI Europe Equity PAB UCITS ETF EUR Acc,AIME,131.0,equity,EUR,Ireland,False,Accumulating,0.14,254.0,MSCI Europe Climate Paris Aligned,,EUR 138 m,12.60%,+22.48%,-,-
IE000YDOORK7,Xtrackers MSCI Fintech Innovation UCITS ETF 1C,XFNT,11.0,equity,USD,Ireland,False,Accumulating,0.3,100.0,MSCI ACWI IMI Fintech Innovation Select Screened 100,,EUR 10 m,16.06%,+3.19%,+44.06%,-
IE000YDZG487,HSBC Nasdaq Global Semiconductor UCITS ETF,HNSC,80.0,equity,USD,Ireland,False,Accumulating,0.35,80.0,Nasdaq Global Semiconductor,,EUR 105 m,26.31%,+157.53%,+225.60%,-
IE000YELA4E3,L&G S&P 100 Equal Weight UCITS ETF USD Acc,SNPE,23.0,equity,USD,Ireland,False,Accumulating,0.19,101.0,S&P 100 Equal Weighted,,EUR 36 m,-,-,-,-
IE000YGEAK03,WisdomTree US Quality Growth UCITS ETF USD Unhedged Acc,QGRW,26.0,equity,USD,Ireland,False,Accumulating,0.33,99.0,WisdomTree US Quality Growth UCITS,,EUR 29 m,18.03%,+43.92%,-,-
IE000YICM5P9,Global X SuperDividend® UCITS ETF USD Accumulating,SDIU,1.0,equity,USD,Ireland,False,Accumulating,0.45,98.0,Solactive Global SuperDividend,,EUR 2 m,13.80%,+40.66%,+42.23%,-
IE000YIXESS9,iShares S&P 500 3% Capped UCITS ETF USD (Acc),SP3C,332.0,equity,USD,Ireland,False,Accumulating,0.2,503.0,S&P 500 3% Capped,,EUR 285 m,13.23%,+27.77%,-,-
IE000YNVI4W4,Invesco Europe Enhanced Equity UCITS ETF Acc,IQHE,171.0,equity,EUR,Ireland,False,Accumulating,0.24,259.0,Invesco Europe Enhanced Equity,,EUR 184 m,-,-,-,-
IE000YR7N5U8,ODDO BHF US Equity Active UCITS ETF (Acc),ODUS,49.0,equity,USD,Ireland,False,Accumulating,0.35,101.0,ODDO BHF US Equity Active,,EUR 63 m,-,-,-,-
IE000YUAPTQ0,KraneShares Electric Vehicles & Future Mobility Screened UCITS ETF USD,KARS,5.0,equity,USD,Ireland,False,Accumulating,0.72,66.0,Bloomberg Electric Vehicles ESG Screened,,EUR 5 m,20.77%,+73.92%,+8.24%,-
IE000YUTMIU2,Fidelity Global Quality Income UCITS ETF ACC-USD,FGEA,12.0,equity,USD,Ireland,False,Accumulating,0.4,250.0,Fidelity Global Quality Income,,EUR 14 m,10.96%,+30.30%,-,-
IE000Z1PCR88,iShares MSCI World Sector & Country Neutral Equal Weight UCITS ETF USD (Acc),WEQW,9.0,equity,USD,Ireland,False,Accumulating,0.2,1252.0,MSCI World Equal Weighted Country & Sector Neutral,,EUR 18 m,-,-,-,-
IE000Z8BHG02,AXA IM ACT Climate Equity UCITS ETF USD Acc,ACLT,7.0,equity,USD,Ireland,False,Accumulating,0.7,98.0,AXA IM ACT Climate Equity,,EUR 8 m,11.47%,+31.98%,+49.46%,-
IE000Z9SJA06,Xtrackers S&P 500 UCITS ETF 4C,XDPU,931.0,equity,USD,Ireland,False,Accumulating,0.05,502.0,S&P 500®,,"EUR 1,185 m",13.21%,+30.67%,+64.50%,-
IE000Z9UVQ99,L&G Asia Pacific ex Japan ESG Exclusions Paris Aligned UCITS ETF USD Accumulating ETF,BATF,60.0,equity,USD,Ireland,False,Accumulating,0.16,108.0,Foxberry Sustainability Consensus Pacific ex Japan,,EUR 69 m,11.71%,+24.50%,+26.11%,-
IE000ZAJ6XQ2,JPMorgan India Research Enhanced Index Equity Active UCITS ETF USD (acc),JRIN,12.0,equity,USD,Ireland,False,Accumulating,0.4,131.0,JPMorgan India Research Enhanced Index Equity Active,,EUR 21 m,-,-,-,-
IE000ZEOCR03,SPDR S&P Europe Quality Aristocrats UCITS ETF EUR Unhedged (Acc),QPEU,2.0,equity,EUR,Ireland,False,Accumulating,0.25,100.0,S&P Europe Quality FCF Aristocrats,,EUR 2 m,-,-,-,-
IE000ZIJ5B20,Amundi S&P Global Consumer Staples ESG UCITS ETF DR EUR (A),WELW,133.0,equity,EUR,Ireland,False,Accumulating,0.18,79.0,S&P Developed Ex-Korea LargeMidCap Sustainability Enhanced Consumer Staples,,EUR 159 m,11.36%,-1.24%,-0.86%,-
IE000ZME9TM4,BNP Paribas Easy MSCI USA Small Cap Min TE UCITS ETF USD Acc,ESAH,26.0,equity,USD,Ireland,False,Accumulating,0.25,1442.0,MSCI USA Small Cap Select Filtered Min TE,,EUR 28 m,-,-,-,-
IE000ZOKLHY7,Franklin Future Of Food UCITS ETF ,FOFD,5.0,equity,USD,Ireland,False,Accumulating,0.3,74.0,Solactive Sustainable Food,,EUR 5 m,11.77%,+13.39%,-,-
IE000ZQOIPB1,HSBC MSCI Europe UCITS ETF EUR (Acc),P260,78.0,equity,EUR,Ireland,False,Accumulating,0.1,404.0,MSCI Europe,,EUR 95 m,11.84%,+26.69%,+45.15%,-
IE000ZURGSV2,HSBC PLUS World Equity Quant Active UCITS ETF USD Acc,H416,628.0,equity,USD,Ireland,False,Accumulating,0.2,514.0,HSBC PLUS World Equity Quant Active,,EUR 464 m,-,-,-,-
IE000ZYE17Z0,iShares World Equity Enhanced Active UCITS ETF GBP Hedged (Acc),27U0,2.0,equity,GBP,Ireland,True,Accumulating,0.3,566.0,iShares World Equity Enhanced Active (GBP Hedged),,EUR 45 m,12.44%,+35.97%,-,-
IE000ZZJ48Q0,Franklin Global Quality Dividend UCITS ETF (Acc),DVDG,3.0,equity,USD,Ireland,False,Accumulating,0.3,98.0,LibertyQ Global Dividend,,EUR 4 m,-,-,-,-
IE00B3CNHJ55,L&G Russell 2000 US Small Cap Quality UCITS ETF,ETLZ,176.0,equity,USD,Ireland,False,Accumulating,0.3,986.0,Russell 2000 0.4 Quality Target Exposure Factor,ETLZ.BE,EUR 177 m,18.42%,+38.24%,+44.62%,+37.29%
IE00B3VWLG82,iShares MSCI UK Small Cap UCITS ETF (Acc),SXRD,119.0,equity,GBP,Ireland,False,Accumulating,0.58,197.0,MSCI UK Small Cap,SXRD.BE,EUR 116 m,13.54%,+23.89%,+36.11%,+10.05%
IE00B3VWM098,iShares MSCI USA Small Cap ESG Enhanced CTB UCITS ETF USD (Acc),SXRG,2233.0,equity,USD,Ireland,False,Accumulating,0.43,1508.0,MSCI USA Small Cap ESG Enhanced Focus CTB,SXRG.BE,"EUR 2,124 m",17.54%,+37.86%,+40.34%,+34.40%
IE00B3VWMM18,iShares MSCI EMU Small Cap UCITS ETF (Acc),SXRJ,1014.0,equity,EUR,Ireland,False,Accumulating,0.58,378.0,MSCI EMU Small Cap,SXRJ.BE,EUR 957 m,12.97%,+30.27%,+41.68%,+39.81%
IE00B3WJKG14,iShares S&P 500 Information Technology Sector UCITS ETF USD (Acc),QDVE,12618.0,equity,USD,Ireland,False,Accumulating,0.15,71.0,S&P 500 Capped 35/20 Information Technology,QDVE.BE,"EUR 13,628 m",20.14%,+52.16%,+116.24%,+146.47%
IE00B3YLTY66,SPDR MSCI All Country World Investable Market UCITS ETF (Acc),SPYI,4194.0,equity,USD,Ireland,False,Accumulating,0.17,4414.0,MSCI All Country World Investable Market (ACWI IMI),SPYI.BE,"EUR 4,727 m",10.74%,+33.59%,+58.02%,+64.95%
IE00B3ZW0K18,iShares S&P 500 EUR Hedged UCITS ETF (Acc),IBCF,8076.0,equity,EUR,Ireland,True,Accumulating,0.2,505.0,S&P 500® (EUR Hedged),IBCF.BE,"EUR 8,106 m",12.29%,+32.02%,+65.54%,+60.42%
IE00B42YS929,iShares MSCI World GBP Hedged UCITS ETF (Acc),2B73,480.0,equity,GBP,Ireland,True,Accumulating,0.55,1322.0,MSCI World (GBP Hedged),2B73.DU,EUR 486 m,12.64%,+33.22%,+72.22%,+69.01%
IE00B42Z5J44,iShares MSCI Japan EUR Hedged UCITS ETF (Acc),IBCG,989.0,equity,EUR,Ireland,True,Accumulating,0.64,182.0,MSCI Japan (EUR Hedged),IBCG.BE,"EUR 1,124 m",18.84%,+55.94%,+112.69%,+126.75%
IE00B43HR379,iShares S&P 500 Health Care Sector UCITS ETF (Acc),QDVG,2290.0,equity,USD,Ireland,False,Accumulating,0.15,60.0,S&P 500 Capped 35/20 Health Care,QDVG.BE,"EUR 2,133 m",15.85%,+6.88%,+6.99%,+32.37%
IE00B441G979,iShares MSCI World EUR Hedged UCITS ETF (Acc),IBCH,4914.0,equity,EUR,Ireland,True,Accumulating,0.55,1321.0,MSCI World (EUR Hedged),IBCH.BE,"EUR 4,963 m",10.66%,+31.96%,+61.77%,+59.04%
IE00B44Z5B48,SPDR MSCI All Country World UCITS ETF (Acc),SPYY,7670.0,equity,USD,Ireland,False,Accumulating,0.12,2280.0,MSCI All Country World (ACWI),SPYY.BE,"EUR 9,075 m",11.17%,+32.78%,+60.18%,+68.05%
IE00B466KX20,SPDR MSCI EM Asia UCITS ETF,SPYA,1163.0,equity,USD,Ireland,False,Accumulating,0.55,840.0,MSCI Emerging Markets Asia,SPYA.BE,"EUR 1,288 m",19.44%,+51.20%,+61.93%,+32.27%
IE00B469F816,SPDR MSCI Emerging Markets UCITS ETF,SPYM,1415.0,equity,USD,Ireland,False,Accumulating,0.18,1183.0,MSCI Emerging Markets,SPYM.BE,"EUR 1,596 m",16.99%,+50.21%,+62.66%,+38.53%
IE00B48X4842,SPDR MSCI Emerging Markets Small Cap UCITS ETF,SPYX,403.0,equity,USD,Ireland,False,Accumulating,0.55,1898.0,MSCI Emerging Markets Small Cap,SPYX.BE,EUR 439 m,14.75%,+38.40%,+50.36%,+53.24%
IE00B4JNQZ49,iShares S&P 500 Financials Sector UCITS ETF (Acc),QDVH,2056.0,equity,USD,Ireland,False,Accumulating,0.15,76.0,S&P 500 Capped 35/20 Financials,QDVH.BE,"EUR 1,827 m",15.03%,+9.61%,+52.74%,+61.58%
IE00B4K48X80,iShares Core MSCI Europe UCITS ETF EUR (Acc),EUNK,14549.0,equity,EUR,Ireland,False,Accumulating,0.12,406.0,MSCI Europe,EUNK.BE,"EUR 15,039 m",11.62%,+26.56%,+44.93%,+63.97%
IE00B4L5Y983,iShares Core MSCI World UCITS ETF USD (Acc),EUNL,109860.0,equity,USD,Ireland,False,Accumulating,0.2,1318.0,MSCI World,EUNL.BE,"EUR 113,685 m",10.89%,+30.35%,+59.65%,+72.37%
IE00B4L5YC18,iShares MSCI EM UCITS ETF (Acc),EUNM,6464.0,equity,USD,Ireland,False,Accumulating,0.18,1198.0,MSCI Emerging Markets,EUNM.BE,"EUR 7,351 m",16.68%,+50.26%,+62.56%,+38.90%
IE00B4L5YX21,iShares Core MSCI Japan IMI UCITS ETF,EUNN,6182.0,equity,USD,Ireland,False,Accumulating,0.12,964.0,MSCI Japan IMI,EUNN.BE,"EUR 6,272 m",18.33%,+34.14%,+58.27%,+49.27%
IE00B4LN9N13,iShares S&P 500 Industrials Sector UCITS ETF,2B7C,509.0,equity,USD,Ireland,False,Accumulating,0.15,80.0,S&P 500 Capped 35/20 Industrials,,EUR 593 m,15.46%,+34.89%,+66.44%,+85.54%
IE00B4YBJ215,SPDR S&P 400 U.S. Mid Cap UCITS ETF USD Unhedged (Acc),SPY4,4036.0,equity,USD,Ireland,False,Accumulating,0.3,401.0,S&P MidCap 400,SPY4.BE,"EUR 4,684 m",16.40%,+28.67%,+38.86%,+42.34%
IE00B52MJD48,iShares Nikkei 225 UCITS ETF (Acc),SXRZ,415.0,equity,JPY,Ireland,False,Accumulating,0.48,225.0,Nikkei 225®,SXRZ.BE,EUR 634 m,21.59%,+52.30%,+70.52%,+49.24%
IE00B52MJY50,iShares Core MSCI Pacific ex Japan UCITS ETF (Acc),SXR1,3145.0,equity,USD,Ireland,False,Accumulating,0.2,94.0,MSCI Pacific ex Japan,SXR1.BE,"EUR 3,280 m",12.23%,+30.29%,+33.64%,+37.13%
IE00B52SF786,iShares MSCI Canada UCITS ETF (Acc),SXR2,1459.0,equity,USD,Ireland,False,Accumulating,0.48,83.0,MSCI Canada,SXR2.BE,"EUR 1,967 m",12.02%,+39.08%,+62.15%,+83.46%
IE00B52SFT06,iShares MSCI USA UCITS ETF (Acc),SXR4,2881.0,equity,USD,Ireland,False,Accumulating,0.03,544.0,MSCI USA,SXR4.BE,"EUR 3,572 m",12.97%,+30.53%,+65.10%,+78.40%
IE00B52VJ196,iShares MSCI Europe SRI UCITS ETF (Acc),IUSK,2949.0,equity,EUR,Ireland,False,Accumulating,0.2,120.0,MSCI Europe SRI Select Reduced Fossil Fuels,IUSK.BE,"EUR 2,974 m",12.46%,+12.78%,+19.25%,+31.24%
IE00B539F030,iShares MSCI UK UCITS ETF (Acc),SXR3,124.0,equity,GBP,Ireland,False,Accumulating,0.33,73.0,MSCI UK,SXR3.DE,EUR 130 m,10.82%,+29.94%,+50.33%,+82.99%
IE00B53HP851,iShares Core FTSE 100 UCITS ETF GBP (Acc),SXRW,3229.0,equity,GBP,Ireland,False,Accumulating,0.07,102.0,FTSE 100,SXRW.BE,"EUR 3,558 m",10.65%,+31.41%,+52.92%,+80.98%
IE00B53L3W79,iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),SXRT,7074.0,equity,EUR,Ireland,False,Accumulating,0.1,51.0,EURO STOXX® 50,SXRT.BE,"EUR 7,141 m",14.95%,+26.44%,+51.59%,+73.56%
IE00B53QDK08,iShares MSCI Japan UCITS ETF USD (Acc),SXR5,1073.0,equity,USD,Ireland,False,Accumulating,0.12,182.0,MSCI Japan,SXR5.BE,"EUR 1,201 m",19.25%,+34.43%,+58.77%,+49.46%
IE00B53QG562,iShares Core MSCI EMU UCITS ETF EUR (Acc),SXR7,6034.0,equity,EUR,Ireland,False,Accumulating,0.12,224.0,MSCI EMU,SXR7.BE,"EUR 6,428 m",13.57%,+28.70%,+52.47%,+66.71%
IE00B53SZB19,iShares Nasdaq 100 UCITS ETF (Acc),SXRV,18829.0,equity,USD,Ireland,False,Accumulating,0.3,102.0,Nasdaq 100®,SXRV.BE,"EUR 19,312 m",16.29%,+40.27%,+90.55%,+95.34%
IE00B57X3V84,iShares Dow Jones Global Leaders Screened UCITS ETF USD (Acc),IUSL,1612.0,equity,USD,Ireland,False,Accumulating,0.6,569.0,Dow Jones Global Best-In-Class,IUSL.BE,"EUR 1,651 m",10.17%,+28.19%,+51.80%,+65.52%
IE00B5BMR087,iShares Core S&P 500 UCITS ETF USD (Acc),SXR8,114038.0,equity,USD,Ireland,False,Accumulating,0.07,503.0,S&P 500®,SXR8.BE,"EUR 116,458 m",12.84%,+30.67%,+64.57%,+82.77%
IE00B5L8K969,iShares MSCI EM Asia UCITS ETF (Acc),CEBL,5299.0,equity,USD,Ireland,False,Accumulating,0.2,970.0,MSCI Emerging Markets Asia,CEBL.BE,"EUR 6,022 m",19.40%,+51.99%,+64.04%,+35.73%
IE00B5W4TY14,iShares MSCI Korea UCITS ETF (Acc),CEBJ,402.0,equity,USD,Ireland,False,Accumulating,0.65,81.0,MSCI Korea 20/35,CEBJ.BE,EUR 558 m,41.09%,+182.73%,+142.37%,+79.85%
IE00B6R51Z18,iShares Oil & Gas Exploration & Production UCITS ETF,IS0D,231.0,equity,USD,Ireland,False,Accumulating,0.55,64.0,S&P Commodity Producers Oil & Gas Exploration & Production,IS0D.BE,EUR 438 m,23.48%,+30.31%,+21.53%,+133.19%
IE00B6R52036,iShares Gold Producers UCITS ETF,IS0E,5007.0,equity,USD,Ireland,False,Accumulating,0.55,62.0,S&P Commodity Producers Gold,IS0E.BE,"EUR 3,963 m",35.81%,+92.08%,+187.49%,+200.38%
IE00B6R52143,iShares Agribusiness UCITS ETF,IS0C,298.0,equity,USD,Ireland,False,Accumulating,0.55,100.0,S&P Commodity Producers Agribusiness,IS0C.BE,EUR 477 m,13.06%,+26.29%,+7.66%,+24.59%
IE00B6R52259,iShares MSCI ACWI UCITS ETF USD (Acc),IUSQ,22084.0,equity,USD,Ireland,False,Accumulating,0.2,2348.0,MSCI All Country World (ACWI),IUSQ.BE,"EUR 24,501 m",10.41%,+32.52%,+60.06%,+68.39%
IE00B6SPMN59,iShares Edge S&P 500 Minimum Volatility UCITS ETF (Acc),IBCK,1235.0,equity,USD,Ireland,False,Accumulating,0.2,122.0,S&P 500 Minimum Volatility,IBCK.BE,"EUR 1,313 m",10.17%,+9.95%,+30.15%,+50.05%
IE00B7452L46,SPDR FTSE UK All Share UCITS ETF,SPYF,437.0,equity,GBP,Ireland,False,Accumulating,0.2,514.0,FTSE All-Share,SPYF.BE,EUR 446 m,10.52%,+30.28%,+50.09%,+68.30%
IE00B802KR88,SPDR S&P 500 Low Volatility UCITS ETF,SPY1,88.0,equity,USD,Ireland,False,Accumulating,0.35,100.0,S&P 500 Low Volatility,SPY1.BE,EUR 109 m,11.05%,+0.70%,+14.20%,+35.42%
IE00B86MWN23,iShares Edge MSCI Europe Minimum Volatility UCITS ETF,EUN0,762.0,equity,EUR,Ireland,False,Accumulating,0.25,184.0,MSCI Europe Minimum Volatility,EUN0.BE,EUR 811 m,8.14%,+13.86%,+34.21%,+48.09%
IE00B88DZ566,iShares S&P 500 CHF Hedged UCITS ETF (Acc),IUSC,890.0,equity,CHF,Ireland,True,Accumulating,0.2,504.0,S&P 500® (CHF Hedged),IUSC.BE,EUR 995 m,12.73%,+25.03%,+62.25%,+75.05%
IE00B8FHGS14,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),IQQ0,2107.0,equity,USD,Ireland,False,Accumulating,0.3,277.0,MSCI World Minimum Volatility,IQQ0.BE,"EUR 2,333 m",8.44%,+1.77%,+19.77%,+33.81%
IE00B8J37J31,iShares MSCI Japan CHF Hedged UCITS ETF (Acc),36BH,225.0,equity,CHF,Ireland,True,Accumulating,0.64,182.0,MSCI Japan (CHF Hedged),,EUR 239 m,19.22%,+50.67%,+108.61%,+146.70%
IE00B8KGV557,iShares Edge MSCI EM Minimum Volatility UCITS ETF,EUNZ,271.0,equity,USD,Ireland,False,Accumulating,0.4,318.0,MSCI Emerging Markets Minimum Volatility,EUNZ.BE,EUR 292 m,11.98%,+20.56%,+29.51%,+28.55%
IE00B8KMSQ34,Xtrackers S&P 500 UCITS ETF 3C CHF hedged,XDPC,64.0,equity,CHF,Ireland,True,Accumulating,0.2,502.0,S&P 500® (CHF Hedged),,EUR 55 m,13.22%,+25.77%,+64.33%,+75.70%
IE00B8X9NW27,First Trust US Large Cap Core AlphaDEX UCITS ETF Acc,FTGU,86.0,equity,USD,Ireland,False,Accumulating,0.65,375.0,Nasdaq AlphaDEX® Large Cap Core,FTGU.DE,EUR 97 m,13.15%,+30.59%,+52.79%,+65.09%
IE00B8X9NX34,First Trust Emerging Markets AlphaDEX UCITS ETF Acc,6PSQ,13.0,equity,USD,Ireland,False,Accumulating,0.8,150.0,Nasdaq AlphaDEX® Emerging Markets,6PSQ.DU,EUR 14 m,14.33%,+47.76%,+55.32%,+50.30%
IE00B8X9NY41,First Trust Eurozone AlphaDEX UCITS ETF Acc,FTGE,68.0,equity,EUR,Ireland,False,Accumulating,0.65,150.0,Nasdaq AlphaDEX® Eurozone,FTGE.BE,EUR 120 m,13.54%,+45.22%,+75.36%,+75.46%
IE00B8X9NZ57,First Trust United Kingdom AlphaDEX UCITS ETF Acc,FKU,10.0,equity,GBP,Ireland,False,Accumulating,0.65,75.0,Nasdaq AlphaDEX® United Kingdom,,EUR 10 m,13.14%,+33.45%,+64.92%,+56.67%
IE00B910VR50,SPDR MSCI EMU UCITS ETF,ZPRE,311.0,equity,EUR,Ireland,False,Accumulating,0.08,223.0,MSCI EMU,ZPRE.BE,EUR 334 m,13.70%,+28.56%,+52.03%,+65.88%
IE00BBQ2W338,HSBC MSCI AC Far East ex Japan UCITS ETF USD,H411,325.0,equity,USD,Ireland,False,Accumulating,0.45,850.0,MSCI AC Far East ex Japan,H411.DE,EUR 348 m,19.79%,+65.45%,+67.98%,+33.21%
IE00BCBJG560,SPDR MSCI World Small Cap UCITS ETF,ZPRS,1453.0,equity,USD,Ireland,False,Accumulating,0.45,3537.0,MSCI World Small Cap,ZPRS.BE,"EUR 1,517 m",12.85%,+37.90%,+47.11%,+39.12%
IE00BCLWRD08,iShares MSCI EMU Mid Cap UCITS ETF,IS3H,424.0,equity,EUR,Ireland,False,Accumulating,0.49,119.0,MSCI EMU Mid Cap,IS3H.BE,EUR 626 m,11.35%,+32.94%,+61.15%,+57.15%
IE00BCLWRF22,iShares MSCI EMU Large Cap UCITS ETF,IS3G,150.0,equity,EUR,Ireland,False,Accumulating,0.49,103.0,MSCI EMU Large Cap,IS3G.DE,EUR 152 m,14.20%,+26.96%,+48.36%,+65.08%
IE00BCLWRG39,iShares MSCI Japan USD Hedged UCITS ETF (Acc),IS30,412.0,equity,USD,Ireland,True,Accumulating,0.64,182.0,MSCI Japan (USD Hedged),IS30.BE,EUR 481 m,20.06%,+54.41%,+108.84%,+152.21%
IE00BD0B9B76,iShares Refinitiv Inclusion and Diversity UCITS ETF USD (Acc),OPEN,39.0,equity,USD,Ireland,False,Accumulating,0.25,102.0,Refinitiv Global Large/Mid Diversity & Inclusion ex Controversial Weapons Equal Weight,OPEN.DE,EUR 40 m,10.20%,+27.34%,+43.33%,+59.34%
IE00BD1F4K20,iShares MSCI USA Mid-Cap Equal Weight UCITS ETF USD (Acc),QDVC,279.0,equity,USD,Ireland,False,Accumulating,0.2,311.0,MSCI USA Mid-Cap Equal Weighted,QDVC.DE,EUR 283 m,14.30%,+19.43%,+33.91%,+35.59%
IE00BD1F4L37,iShares Edge MSCI USA Quality Factor UCITS ETF,QDVB,1320.0,equity,USD,Ireland,False,Accumulating,0.2,125.0,MSCI USA Sector Neutral Quality,QDVB.BE,"EUR 1,506 m",12.63%,+23.88%,+57.34%,+72.10%
IE00BD1F4M44,iShares Edge MSCI USA Value Factor UCITS ETF,QDVI,2590.0,equity,USD,Ireland,False,Accumulating,0.2,149.0,MSCI USA Enhanced Value,QDVI.BE,"EUR 3,419 m",15.66%,+56.60%,+66.89%,+70.70%
IE00BD1F4N50,iShares Edge MSCI USA Momentum Factor UCITS ETF,QDVA,490.0,equity,USD,Ireland,False,Accumulating,0.2,125.0,MSCI USA Momentum,QDVA.BE,EUR 440 m,17.66%,+30.23%,+73.07%,+58.92%
IE00BD34DB16,UBS Core S&P 500 UCITS ETF hCHF acc,SP500S,426.0,equity,CHF,Ireland,True,Accumulating,0.06,503.0,S&P 500® (CHF Hedged),,EUR 751 m,13.01%,+25.74%,+64.01%,+75.45%
IE00BD34DK07,UBS Core S&P 500 UCITS ETF hEUR acc,UEQD,268.0,equity,EUR,Ireland,True,Accumulating,0.06,503.0,S&P 500® (EUR Hedged),UEQD.DE,EUR 268 m,12.80%,+32.39%,+66.93%,+60.80%
IE00BD3RYZ16,iShares OMX Stockholm Capped UCITS ETF,OMXS,170.0,equity,SEK,Ireland,False,Accumulating,0.1,110.0,OMX Stockholm Benchmark Cap,,EUR 192 m,17.24%,+35.07%,+50.08%,+34.15%
